27595;2019; 1;12;15; 1;0;0; -8.5;0; 86;0; 998.5;0
27595;2019; 1;12;18; 1;0;0; -8.1;0; 86;0; 997.1;0
27595;2019; 1;12;21; 1;0;0; -8.5;0; 89;0; 996.2;0
27595;2019; 1;13; 0; 1;0;0; -8.8;0; 86;0; 996.5;0
27595;2019; 1;13; 3; 1;0;0;-13.9;0; 84;0; 997.3;0
27595;2019; 1;13; 6; 1;0;0;-11.0;0; 85;0; 998.2;0
27595;2019; 1;13; 9; 4;0;0; -8.2;0; 78;0; 998.9;0
27595;2019; 1;13;12; 3;0;0; -9.3;0; 82;0; 999.4;0
27595;2019; 1;13;15; 2;0;0; -9.9;0; 80;0;1000.5;0
27595;2019; 1;13;18; 2;0;0;-10.6;0; 79;0;1001.4;0
27595;2019; 1;13;21; 2;0;0; -9.9;0; 78;0;1002.5;0
27595;2019; 1;14; 0; 1;0;0;-10.4;0; 82;0;1003.1;0
27595;2019; 1;14; 3; 1;0;0;-11.1;0; 83;0;1004.0;0
27595;2019; 1;14; 6; 2;0;0;-10.2;0; 83;0;1004.9;0
27595;2019; 1;14; 9; 2;0;0; -7.0;0; 81;0;1005.4;0
27595;2019; 1;14;12; 1;0;0; -9.6;0; 82;0;1005.6;0
27595;2019; 1;14;15; 3;0;0;-10.2;0; 85;0;1006.1;0
27595;2019; 1;14;18; 2;0;0; -9.8;0; 88;0;1006.3;0
27595;2019; 1;14;21; 3;0;0; -8.6;0; 90;0;1006.7;0
27595;2019; 1;15; 0; 2;0;0; -8.1;0; 91;0;1006.8;0
27595;2019; 1;15; 3; 2;0;0; -8.8;0; 90;0;1006.8;0
27595;2019; 1;15; 6; 2;0;0; -7.2;0; 90;0;1006.9;0
27595;2019; 1;15; 9; 4;0;0; -4.1;0; 89;0;1006.3;0
27595;2019; 1;15;12; 3;0;0; -4.5;0; 91;0;1005.0;0
27595;2019; 1;15;15; 2;0;0; -3.2;0; 95;0;1004.3;0
27595;2019; 1;15;18; 2;0;0; -2.3;0; 98;0;1004.3;0
27595;2019; 1;15;21; 2;0;0; -1.4;0; 99;0;1005.3;0
27595;2019; 1;16; 0; 2;0;0; -0.6;0; 96;0;1006.1;0
27595;2019; 1;16; 3; 3;0;0; -0.3;0; 99;0;1004.8;0
27595;2019; 1;16; 6; 4;0;0; -0.9;0; 99;0;1003.9;0
27595;2019; 1;16; 9; 5;0;0; -1.0;0; 99;0;1002.8;0
27595;2019; 1;16;12; 4;0;0; -2.4;0; 93;0; 999.4;0
27595;2019; 1;16;15; 5;0;0; -3.3;0; 95;0; 997.0;0
27595;2019; 1;16;18; 3;0;0; -3.5;0; 99;0; 997.2;0
27595;2019; 1;16;21; 2;0;0; -3.0;0; 95;0; 997.8;0
27595;2019; 1;17; 0; 3;0;0; -3.4;0; 95;0; 999.4;0
27595;2019; 1;17; 3; 2;0;0; -5.6;0; 91;0;1003.3;0
27595;2019; 1;17; 6; 3;0;0; -6.5;0; 81;0;1006.3;0
27595;2019; 1;17; 9; 4;0;0; -5.8;0; 79;0;1008.7;0
27595;2019; 1;17;12; 3;0;0; -6.3;0; 78;0;1009.7;0
27595;2019; 1;17;15; 1;0;0; -7.5;0; 82;0;1010.4;0
27595;2019; 1;17;18; 1;0;0; -7.5;0; 78;0;1010.1;0
27595;2019; 1;17;21; 2;0;0;-11.2;0; 81;0;1009.2;0
27595;2019; 1;18; 0; 2;0;0; -8.9;0; 84;0;1007.5;0
27595;2019; 1;18; 3; 3;0;0; -6.9;0; 91;0;1004.2;0
27595;2019; 1;18; 6; 1;0;0; -5.9;0; 81;0;1004.3;0
27595;2019; 1;18; 9; 3;0;0; -4.5;0; 83;0;1005.3;0
27595;2019; 1;18;12; 3;0;0; -3.7;0; 84;0;1006.5;0
27595;2019; 1;18;15; 1;0;0; -3.1;0; 83;0;1007.7;0
27595;2019; 1;18;18; 1;0;0; -4.0;0; 85;0;1008.3;0
27595;2019; 1;18;21; 1;0;0; -3.7;0; 87;0;1007.9;0
27595;2019; 1;19; 0; 2;0;0; -2.3;0; 90;0;1006.5;0
27595;2019; 1;19; 3; 2;0;0; -2.7;0; 91;0;1005.4;0
27595;2019; 1;19; 6; 1;0;0; -1.6;0; 91;0;1005.6;0
27595;2019; 1;19; 9; 4;0;0;  0.6;0; 80;0;1005.4;0
27595;2019; 1;19;12; 3;0;0; -0.5;0; 80;0;1006.0;0
27595;2019; 1;19;15; 2;0;0; -1.4;0; 84;0;1007.4;0
27595;2019; 1;19;18; 2;0;0; -3.6;0; 77;0;1008.9;0
27595;2019; 1;19;21; 1;0;0;-11.4;0; 79;0;1010.6;0
27595;2019; 1;20; 0; 1;0;0;-14.9;0; 90;0;1011.3;0
27595;2019; 1;20; 3; 2;0;0;-13.9;0; 89;0;1012.0;0
27595;2019; 1;20; 6; 1;0;0;-10.0;0; 88;0;1013.1;0
27595;2019; 1;20; 9; 2;0;0; -6.4;0; 84;0;1014.0;0
27595;2019; 1;20;12; 3;0;0; -9.3;0; 79;0;1015.0;0
27595;2019; 1;20;15; 1;0;0;-20.8;0; 85;0;1016.0;0
27595;2019; 1;20;18; 1;0;0;-16.7;0; 84;0;1015.4;0
27595;2019; 1;20;21; 2;0;0;-12.3;0; 79;0;1014.3;0
27595;2019; 1;21; 0; 4;0;0; -9.4;0; 78;0;1013.1;0
27595;2019; 1;21; 3; 3;0;0; -8.7;0; 79;0;1011.8;0
27595;2019; 1;21; 6; 4;0;0; -8.1;0; 81;0;1011.9;0
27595;2019; 1;21; 9; 2;0;0; -6.6;0; 82;0;1011.6;0
27595;2019; 1;21;12; 2;0;0; -7.3;0; 79;0;1010.3;0
27595;2019; 1;21;15; 1;0;0; -7.7;0; 90;0;1009.2;0
27595;2019; 1;21;18; 2;0;0; -6.8;0; 91;0;1007.8;0
27595;2019; 1;21;21; 1;0;0; -6.9;0; 89;0;1007.1;0
27595;2019; 1;22; 0; 2;0;0; -7.4;0; 89;0;1007.2;0
27595;2019; 1;22; 3; 2;0;0;-10.6;0; 89;0;1008.3;0
27595;2019; 1;22; 6; 2;0;0;-11.8;0; 88;0;1009.8;0
27595;2019; 1;22; 9; 3;0;0;-11.4;0; 81;0;1011.0;0
27595;2019; 1;22;12; 2;0;0;-17.1;0; 77;0;1012.4;0
27595;2019; 1;22;15; 3;0;0;-17.1;0; 81;0;1014.4;0
27595;2019; 1;22;18; 2;0;0;-20.7;0; 82;0;1016.0;0
27595;2019; 1;22;21; 1;0;0;-23.1;0; 83;0;1017.6;0
27595;2019; 1;23; 0; 2;0;0;-19.7;0; 80;0;1018.7;0
27595;2019; 1;23; 3; 1;0;0;-24.6;0; 81;0;1020.3;0
27595;2019; 1;23; 6; 2;0;0;-22.6;0; 79;0;1022.3;0
27595;2019; 1;23; 9; 2;0;0;-19.3;0; 74;0;1023.4;0
27595;2019; 1;23;12; 1;0;0;-20.7;0; 76;0;1023.7;0
27595;2019; 1;23;15; 1;0;0;-24.8;0; 82;0;1025.2;0
27595;2019; 1;23;18; 2;0;0;-22.8;0; 82;0;1026.2;0
27595;2019; 1;23;21; 1;0;0;-27.1;0; 82;0;1027.8;0
27595;2019; 1;24; 0; 1;0;0;-27.8;0; 82;0;1028.9;0
27595;2019; 1;24; 3; 1;0;0;-25.1;0; 81;0;1028.4;0
27595;2019; 1;24; 6; 2;0;0;-24.0;0; 80;0;1028.7;0
27595;2019; 1;24; 9; 2;0;0;-16.1;0; 82;0;1027.3;0
27595;2019; 1;24;12; 2;0;0;-15.6;0; 82;0;1025.2;0
27595;2019; 1;24;15; 3;0;0;-15.2;0; 81;0;1021.7;0
27595;2019; 1;24;18; 3;0;0;-14.1;0; 83;0;1017.5;0
27595;2019; 1;24;21; 2;0;0;-13.4;0; 84;0;1013.9;0
27595;2019; 1;25; 0; 1;0;0;-13.4;0; 85;0;1012.4;0
27595;2019; 1;25; 3; 2;0;0;-20.3;0; 83;0;1013.2;0
27595;2019; 1;25; 6; 2;0;0;-20.9;0; 82;0;1015.8;0
27595;2019; 1;25; 9; 3;0;0;-18.3;0; 83;0;1017.7;0
27595;2019; 1;25;12; 4;0;0;-18.2;0; 80;0;1020.3;0
27595;2019; 1;25;15; 3;0;0;-19.6;0; 79;0;1023.1;0
27595;2019; 1;25;18; 3;0;0;-19.0;0; 81;0;1025.4;0
27595;2019; 1;25;21; 2;0;0;-20.7;0; 82;0;1027.9;0
27595;2019; 1;26; 0; 2;0;0;-21.6;0; 82;0;1030.1;0
27595;2019; 1;26; 3; 2;0;0;-23.5;0; 82;0;1031.6;0
27595;2019; 1;26; 6; 1;0;0;-22.5;0; 82;0;1032.6;0
27595;2019; 1;26; 9; 1;0;0;-19.1;0; 83;0;1033.5;0
27595;2019; 1;26;12; 1;0;0;-17.2;0; 82;0;1033.7;0
27595;2019; 1;26;15; 2;0;0;-21.1;0; 82;0;1034.0;0
27595;2019; 1;26;18; 2;0;0;-16.7;0; 82;0;1033.6;0
27595;2019; 1;26;21; 2;0;0;-15.9;0; 82;0;1033.3;0
27595;2019; 1;27; 0; 3;0;0;-15.3;0; 79;0;1032.1;0
27595;2019; 1;27; 3; 3;0;0;-15.5;0; 74;0;1031.2;0
27595;2019; 1;27; 6; 2;0;0;-15.0;0; 69;0;1029.8;0
27595;2019; 1;27; 9; 3;0;0;-13.6;0; 58;0;1027.3;0
27595;2019; 1;27;12; 3;0;0;-13.6;0; 57;0;1025.3;0
27595;2019; 1;27;15; 4;0;0;-13.5;0; 55;0;1023.8;0
27595;2019; 1;27;18; 3;0;0;-11.9;0; 63;0;1023.0;0
27595;2019; 1;27;21; 4;0;0;-11.5;0; 71;0;1022.6;0
27595;2019; 1;28; 0; 3;0;0;-11.5;0; 74;0;1022.6;0
27595;2019; 1;28; 3; 2;0;0;-13.2;0; 72;0;1022.9;0
27595;2019; 1;28; 6; 3;0;0;-13.4;0; 67;0;1023.7;0
27595;2019; 1;28; 9; 3;0;0; -8.0;0; 58;0;1023.9;0
27595;2019; 1;28;12; 3;0;0;-13.6;0; 53;0;1023.7;0
27595;2019; 1;28;15; 2;0;0;-11.5;0; 58;0;1023.9;0
27595;2019; 1;28;18; 2;0;0;-10.1;0; 89;0;1023.5;0
27595;2019; 1;28;21; 1;0;0; -9.2;0; 73;0;1022.7;0
27595;2019; 1;29; 0; 2;0;0; -8.7;0; 62;0;1021.6;0
27595;2019; 1;29; 3; 2;0;0; -8.4;0; 55;0;1020.8;0
27595;2019; 1;29; 6; 1;0;0; -7.6;0; 54;0;1021.0;0
27595;2019; 1;29; 9; 1;0;0; -4.2;0; 56;0;1020.8;0
27595;2019; 1;29;12; 2;0;0; -6.4;0; 54;0;1020.7;0
27595;2019; 1;29;15; 2;0;0; -7.2;0; 54;0;1021.2;0
27595;2019; 1;29;18; 1;0;0; -7.6;0; 55;0;1021.7;0
27595;2019; 1;29;21; 1;0;0; -7.5;0; 63;0;1022.5;0
27595;2019; 1;30; 0; 0;0;0; -9.6;0; 72;0;1022.7;0
27595;2019; 1;30; 3; 0;0;0; -9.5;0; 69;0;1023.7;0
27595;2019; 1;30; 6; 0;0;0; -5.6;0; 82;0;1024.1;0
27595;2019; 1;30; 9; 0;0;0; -3.0;0; 76;0;1024.9;0
27595;2019; 1;30;12; 1;0;0; -7.8;0; 72;0;1024.8;0
27595;2019; 1;30;15; 1;0;0;-17.1;0; 82;0;1026.0;0
27595;2019; 1;30;18; 1;0;0;-15.8;0; 89;0;1026.3;0
27595;2019; 1;30;21; 2;0;0;-15.2;0; 90;0;1026.7;0
27595;2019; 1;31; 0; 2;0;0;-10.1;0; 71;0;1026.3;0
27595;2019; 1;31; 3; 1;0;0;-16.5;0; 78;0;1026.3;0
27595;2019; 1;31; 6; 3;0;0;-11.0;0; 74;0;1026.3;0
27595;2019; 1;31; 9; 3;0;0; -7.4;0; 64;0;1026.1;0
27595;2019; 1;31;12; 3;0;0;-10.0;0; 65;0;1025.4;0
27595;2019; 1;31;15; 2;0;0;-12.8;0; 76;0;1025.4;0
27595;2019; 1;31;18; 2;0;0;-13.4;0; 85;0;1025.6;0
27595;2019; 1;31;21; 2;0;0;-13.2;0; 87;0;1026.2;0
